# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.0170013       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.47988009e-01	(-1.96313804e-01 -5.29058508e-02 1.91723706e-01)	15
0.0203216       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.57338256e-01	(-1.96265045e-01 -5.29059048e-02 1.92137873e-01)	15
0.0241163       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.67220170e-01	(-1.96198759e-01 -5.29058204e-02 1.92609839e-01)	15
0.0283326       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.77826258e-01	(-1.96111939e-01 -5.29057662e-02 1.93132222e-01)	15
0.0331111       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.89034505e-01	(-1.95996865e-01 -5.29059163e-02 1.93721233e-01)	15
0.0378896       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.00177247e-01	(-1.95864166e-01 -5.29059688e-02 1.94306532e-01)	15
0.0426681       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.10308813e-01	(-1.95713962e-01 -5.29058189e-02 1.94887592e-01)	15
0.0474466       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.19258140e-01	(-1.95546389e-01 -5.29058227e-02 1.95463890e-01)	15
0.0522251       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.40630251e-01	(1.61433379e-01 6.60550896e-02 2.19947179e-02)	12
0.0570036       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.68112697e-01	(1.61632905e-01 6.60550487e-02 2.25534919e-02)	12
0.0617821       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.93922398e-01	(1.61849108e-01 6.60551247e-02 2.31060228e-02)	12
0.0665606       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.18385655e-01	(1.62081792e-01 6.60549491e-02 2.36518128e-02)	12
0.0713391       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.41099099e-01	(1.62330748e-01 6.60547063e-02 2.41903707e-02)	12
0.0761175       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.61993680e-01	(1.62595753e-01 6.60547350e-02 2.47212113e-02)	12
0.080896        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.80830371e-01	(1.62876566e-01 6.60547483e-02 2.52438567e-02)	12
0.0856745       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.97430555e-01	(1.63172936e-01 6.60544667e-02 2.57578363e-02)	12
0.090453        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.11664270e-01	(1.63484596e-01 6.60542705e-02 2.62626872e-02)	12
0.0952315       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.24675664e-01	(1.63895034e-01 -7.23665846e-02 2.68198815e-02)	1
0.10001         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.35812393e-01	(1.64238314e-01 -7.23663366e-02 2.73078165e-02)	1
0.10501         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.46494068e-01	(1.64693575e-01 7.86815615e-02 2.78519917e-02)	12
0.10976         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.55309444e-01	(1.58714792e-01 9.12018414e-02 2.83207365e-02)	8
0.11451         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.62091608e-01	(1.59100299e-01 9.12019144e-02 2.87744834e-02)	8
0.11926         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.79369093e-01	(2.66213194e-02 -2.02509816e-01 4.17415053e-02)	14
0.12401         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.95083145e-01	(2.70339288e-02 -2.02510037e-01 4.21722988e-02)	14
0.12876         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.04825466e-01	(2.74592032e-02 -2.02509895e-01 4.25905939e-02)	14
0.13351         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.09219600e-01	(2.78967641e-02 -2.02509731e-01 4.29960186e-02)	14
0.13826         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.09349075e-01	(2.83462222e-02 -2.02509957e-01 4.33882121e-02)	14
0.14301         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.10869304e-01	(6.01611777e-02 1.96691569e-01 4.37664365e-02)	11
0.14776         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.24111967e-01	(6.06332204e-02 -1.96692181e-01 4.41311069e-02)	14
0.15251         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.34068025e-01	(6.11159302e-02 -1.96692130e-01 4.44815352e-02)	14
0.15726         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.41102904e-01	(6.16088778e-02 1.96691565e-01 4.48174095e-02)	11
0.16201         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.45665740e-01	(6.21116243e-02 -1.96692429e-01 4.51384310e-02)	14
0.16676         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.47366391e-01	(6.26237226e-02 -1.96692132e-01 4.54443141e-02)	14
0.17151         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.45991478e-01	(6.31447171e-02 -1.96692246e-01 4.57347867e-02)	14
0.17626         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.42490344e-01	(6.36741440e-02 -1.96692552e-01 4.60095903e-02)	14
0.18101         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.37421238e-01	(6.42115324e-02 -1.96692370e-01 4.62684805e-02)	14
0.18576         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.31008357e-01	(6.47564041e-02 -1.96692121e-01 4.65112269e-02)	14
0.19051         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.26526839e-01	(8.41725409e-02 1.90604590e-01 4.67372035e-02)	8
0.19526         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.24313975e-01	(8.47309185e-02 1.90604383e-01 4.69470092e-02)	8
0.20001         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.20320850e-01	(8.52953068e-02 -1.90605276e-01 4.71400667e-02)	1
0.20501         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.14724900e-01	(8.58953363e-02 1.90604807e-01 4.73250015e-02)	8
0.210288        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.21830965e-01	(1.29693765e-01 -1.09656840e-01 3.33365524e-02)	1
0.215566        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.30303852e-01	(1.30283191e-01 -1.09656722e-01 3.34767169e-02)	1
0.221195        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.37575535e-01	(1.30916654e-01 -1.09656097e-01 3.36046044e-02)	1
0.226825        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.43947945e-01	(1.31554245e-01 -1.09656134e-01 3.37100191e-02)	1
0.232052        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.49105926e-01	(1.32149301e-01 -1.09656507e-01 3.37876674e-02)	1
0.23728         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.53513189e-01	(1.32746588e-01 -1.09656157e-01 3.38457407e-02)	1
0.242507        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.57781005e-01	(1.27067587e-01 -1.15935479e-01 3.38865564e-02)	1
0.247299        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.62450578e-01	(1.27617468e-01 -1.15935724e-01 3.39045089e-02)	1
0.252091        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.66529807e-01	(1.28167642e-01 -1.15935895e-01 3.39059068e-02)	1
0.256883        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.69670397e-01	(1.28717611e-01 -1.15935340e-01 3.38907491e-02)	1
0.261675        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.72707186e-01	(1.29266878e-01 -1.15935067e-01 3.38590494e-02)	1
0.266467        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.75521776e-01	(1.29814945e-01 -1.15935500e-01 3.38108365e-02)	1
0.271259        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.78028327e-01	(1.30361316e-01 -1.15935443e-01 3.37461542e-02)	1
0.276051        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.80269361e-01	(1.30905496e-01 -1.15934766e-01 3.36650610e-02)	1
0.280842        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.82398161e-01	(1.31446992e-01 -1.15934784e-01 3.35676305e-02)	1
0.285634        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.84093178e-01	(1.31985313e-01 -1.15935270e-01 3.34539508e-02)	1
0.290426        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.85616204e-01	(1.45245237e-01 1.03401368e-01 3.34249199e-02)	8
0.295218        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.86924176e-01	(1.45778785e-01 1.03401676e-01 3.32782097e-02)	8
0.30001         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.87959514e-01	(1.46307680e-01 1.03400999e-01 3.31155124e-02)	8
0.304358        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.89126094e-01	(1.00537523e-01 1.28533155e-01 3.75425213e-02)	8
0.308706        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.92567082e-01	(1.00963156e-01 1.28533227e-01 3.73850089e-02)	8
0.313053        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.94606246e-01	(1.01384332e-01 1.28533108e-01 3.72159354e-02)	8
0.317401        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.98012896e-01	(1.03376814e-01 -1.34913365e-01 3.80190770e-02)	1
0.321749        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.01311765e-01	(1.09467297e-01 1.28567107e-01 3.74566649e-02)	8
0.326097        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.04510695e-01	(1.09889913e-01 1.28567572e-01 3.72454076e-02)	8
0.330203        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.06533806e-01	(1.10283489e-01 -1.28569676e-01 3.70353553e-02)	1
0.334081        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.08504543e-01	(1.10650368e-01 1.28566773e-01 3.68277240e-02)	8
0.33796         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.09167571e-01	(1.18287424e-01 -1.28572518e-01 3.71695415e-02)	1
0.34161         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.11953341e-01	(1.18635678e-01 1.28569651e-01 3.69497924e-02)	8
0.34526         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.14276830e-01	(1.13213007e-01 -1.34917792e-01 3.69612762e-02)	1
0.34891         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.15579113e-01	(1.29657989e-01 -1.09624669e-01 3.54085596e-02)	1
0.35256         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.17167801e-01	(1.29965703e-01 -1.09624255e-01 3.51832933e-02)	1
0.355949        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.16094309e-01	(1.24145684e-01 -1.15905543e-01 3.50416802e-02)	1
0.359338        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.11507837e-01	(1.24423606e-01 -1.15905811e-01 3.48190540e-02)	1
0.362728        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.05147898e-01	(1.18879704e-01 1.22236003e-01 3.47830378e-02)	8
0.365834        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.96727586e-01	(1.19129485e-01 1.22236439e-01 3.45652979e-02)	8
0.368941        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.85341831e-01	(1.19374971e-01 1.22236451e-01 3.43427268e-02)	8
0.372048        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.75285922e-01	(1.06504130e-01 -1.28531821e-01 3.38570848e-02)	1
0.375155        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.73348456e-01	(-9.87747333e-02 4.69210786e-02 4.76797675e-02)	5
0.378262        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.81923754e-01	(-1.04807026e-01 2.81733631e-02 4.75714010e-02)	5
0.381369        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.74987336e-01	(-1.05253244e-01 -2.19085215e-02 4.71953420e-02)	5
0.384476        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.72547782e-01	(-7.36504795e-02 -9.70866736e-02 4.32753330e-02)	14
0.387583        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.66111210e-01	(-7.96438008e-02 9.07555065e-02 4.31190787e-02)	5
0.390689        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.59997966e-01	(3.49712529e-02 1.40870721e-01 3.72873340e-02)	11
0.393796        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.62468070e-01	(1.03421917e-02 -1.40904882e-01 3.71656528e-02)	14
0.396903        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.63774830e-01	(1.05163445e-02 1.40902257e-01 3.69407710e-02)	11
0.40001         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.63752093e-01	(1.06860761e-02 1.40902795e-01 3.67125339e-02)	11
0.403343        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.60994746e-01	(1.08631883e-02 1.40902885e-01 3.64640294e-02)	11
0.406796        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.56053189e-01	(1.10410988e-02 -1.40905350e-01 3.62028005e-02)	14
0.410381        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.51095385e-01	(9.89560361e-02 -1.22187457e-01 3.59273520e-02)	1
0.414115        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.48127787e-01	(9.91356468e-02 -1.22186740e-01 3.56361531e-02)	1
0.41785         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.39498834e-01	(9.93083791e-02 -1.22187074e-01 3.53408230e-02)	1
0.421585        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.37189900e-01	(9.44339143e-02 -1.28482712e-01 3.53429782e-02)	1
0.425319        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.47139527e-01	(1.15037646e-01 -1.47670033e-01 5.56197827e-02)	1
0.428876        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.50230905e-01	(1.15228723e-01 -1.47669170e-01 5.52335218e-02)	1
0.432432        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.55863259e-01	(1.06869320e-01 -1.41245802e-01 5.43713134e-02)	1
0.435989        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.61554427e-01	(1.07032662e-01 -1.41246160e-01 5.40002973e-02)	1
0.439546        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.64829486e-01	(1.14355137e-01 -1.41285734e-01 5.37945153e-02)	1
0.443103        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.64573838e-01	(1.14505431e-01 -1.41285418e-01 5.34070900e-02)	1
0.446659        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.68493406e-01	(1.05416919e-01 -1.34864536e-01 5.25271298e-02)	1
0.450216        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.69669825e-01	(1.05539154e-01 -1.34864376e-01 5.21647993e-02)	1
0.453773        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.71419143e-01	(1.13077369e-01 -1.34915186e-01 5.19669378e-02)	1
0.457329        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.70567315e-01	(1.13186922e-01 -1.34915497e-01 5.15870041e-02)	1
0.460886        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.71181131e-01	(1.53051845e-02 -3.05856181e-03 3.55952958e-02)	12
0.464443        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.76705283e-01	(1.11140180e-01 -1.28549884e-01 5.05684637e-02)	1
0.468           	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.84216638e-01	(1.11218858e-01 -1.28548970e-01 5.02061950e-02)	1
0.471556        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.88770222e-01	(3.05856269e-03 1.53051850e-02 3.55952962e-02)	11
0.475113        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.02622770e-01	(3.05856269e-03 1.53051850e-02 3.55952962e-02)	11
0.47867         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.12792929e-01	(3.05856269e-03 1.53051850e-02 3.55952962e-02)	11
0.482226        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.19461854e-01	(3.05856269e-03 1.53051850e-02 3.55952962e-02)	11
0.485783        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.28913249e-01	(3.05856269e-03 1.53051850e-02 3.55952962e-02)	11
