# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
11.7986         	mag(U)          	1.05898293e-03	(-5.72619411e-02 2.08333737e-03 4.89585500e-02)	20	3.67090385e-01	(-3.64284403e-02 -3.95833500e-02 1.14583500e-02)	16
11.805          	mag(U)          	2.65224253e-03	(-6.19389232e-02 2.08333915e-03 3.43750521e-02)	20	3.70849543e-01	(-3.69388607e-02 -3.95833500e-02 1.14583500e-02)	16
11.8111         	mag(U)          	4.80243143e-03	(-5.41000529e-02 -6.45835708e-02 2.18749854e-02)	16	3.73439995e-01	(-3.74332071e-02 3.95833500e-02 1.14583500e-02)	20
11.8171         	mag(U)          	6.85743993e-03	(-5.45825486e-02 6.45835667e-02 2.39583500e-02)	20	3.75060967e-01	(-3.79156652e-02 3.95833500e-02 1.14583500e-02)	20
11.8231         	mag(U)          	3.60184049e-03	(-1.13448203e-01 7.71231328e-02 2.18749625e-02)	20	3.77698996e-01	(-3.83914528e-02 -3.54166500e-02 1.14583500e-02)	16
11.829          	mag(U)          	3.90304894e-03	(-1.18151470e-01 -8.96729868e-02 2.39583271e-02)	21	3.80126048e-01	(-3.88651821e-02 -3.54166500e-02 1.14583500e-02)	16
11.8348         	mag(U)          	5.07590473e-03	(-1.35216513e-01 2.70950622e-02 2.81250271e-02)	19	3.81335898e-01	(-3.93233841e-02 -3.54166500e-02 1.14583500e-02)	16
11.8405         	mag(U)          	2.14149416e-03	(-1.14901303e-01 1.02201583e-01 1.97916500e-02)	20	3.82478636e-01	(-4.39359032e-02 3.54166500e-02 1.14583500e-02)	20
11.8462         	mag(U)          	1.22973401e-03	(-1.27730269e-01 2.08378644e-03 2.18749875e-02)	21	3.85717731e-01	(-4.85392304e-02 -3.54166500e-02 1.35417000e-02)	16
11.8518         	mag(U)          	1.05557772e-03	(1.13606362e-01 -6.46250491e-02 -1.04166499e-03)	9	3.89254165e-01	(-4.89710381e-02 -3.54166500e-02 1.35417000e-02)	16
11.8574         	mag(U)          	4.45465387e-03	(-9.52627190e-02 -9.37806583e-02 1.35416500e-02)	21	3.92547226e-01	(-5.35671774e-02 -3.54166500e-02 1.35417000e-02)	21
11.863          	mag(U)          	6.48218112e-03	(-9.98444198e-02 -8.54390458e-02 1.35417021e-02)	21	3.95353382e-01	(-5.39861240e-02 -3.54166500e-02 1.35417000e-02)	21
11.8684         	mag(U)          	3.15013351e-03	(-9.19101825e-02 -8.96018917e-02 1.14583500e-02)	21	3.97776254e-01	(-5.43927075e-02 -3.54166500e-02 1.35417000e-02)	21
11.8738         	mag(U)          	2.38560778e-03	(-8.81362312e-02 8.95981583e-02 9.37501500e-03)	20	3.99553762e-01	(-5.47896896e-02 3.54166500e-02 1.35417000e-02)	20
11.8792         	mag(U)          	1.83905736e-03	(-7.60194761e-02 -8.95907333e-02 1.04167003e-03)	16	4.00689573e-01	(-5.51804761e-02 3.54166500e-02 1.35417000e-02)	20
11.8845         	mag(U)          	2.27581451e-03	(-6.80662087e-02 -8.95879000e-02 -3.12500000e-03)	16	4.01335418e-01	(-5.97297503e-02 -3.12499917e-02 1.35416875e-02)	21
11.8899         	mag(U)          	1.56367832e-03	(-5.59416901e-02 -9.37533167e-02 -5.20833500e-03)	16	4.05313572e-01	(-6.01065651e-02 -3.12499917e-02 1.35416875e-02)	21
11.8952         	mag(U)          	1.58687027e-03	(-4.79796458e-02 8.95848083e-02 -5.20833500e-03)	5	4.09126655e-01	(-6.46456708e-02 -3.54166500e-02 1.56250000e-02)	21
11.9005         	mag(U)          	1.84446587e-03	(-4.41770511e-02 -8.54174583e-02 -5.20833500e-03)	16	4.13198563e-01	(-6.50100761e-02 -3.54166500e-02 1.56250000e-02)	21
11.9057         	mag(U)          	9.09319906e-04	(1.30839587e-03 -2.08332667e-03 -2.81250125e-02)	9	4.16687270e-01	(-6.53583108e-02 3.54166500e-02 1.56250000e-02)	20
11.9107         	mag(U)          	4.71425888e-04	(-1.15227951e-02 -2.08333505e-03 -5.52083500e-02)	7	4.19361910e-01	(-6.56895104e-02 3.54166500e-02 1.56250000e-02)	20
11.9157         	mag(U)          	5.97130434e-04	(-1.18428261e-02 -2.08335178e-03 -6.14583250e-02)	7	4.23361048e-01	(-7.43429001e-02 -3.54167250e-02 1.77083500e-02)	21
11.9205         	mag(U)          	8.37376092e-04	(-1.63174895e-02 3.95834508e-02 -6.56250500e-02)	7	4.28902184e-01	(-7.46508804e-02 -3.54167250e-02 1.77083500e-02)	21
11.9253         	mag(U)          	2.45829423e-04	(-1.66160608e-02 3.95836004e-02 -7.18750002e-02)	7	4.33620082e-01	(-7.49494379e-02 -3.54167250e-02 1.77083500e-02)	21
11.93           	mag(U)          	6.69244088e-04	(-1.69021594e-02 3.54169796e-02 -7.81250110e-02)	7	4.37295104e-01	(-7.52355206e-02 3.54167250e-02 1.77083500e-02)	20
11.9346         	mag(U)          	1.16496662e-03	(-1.50961984e-02 -4.16676409e-03 -8.75000299e-02)	7	4.42049859e-01	(-7.96796020e-02 -3.54167417e-02 1.77083500e-02)	21
11.9392         	mag(U)          	2.28799474e-03	(-1.53638090e-02 4.58355230e-02 -8.75001001e-02)	7	4.47235987e-01	(-7.99471040e-02 -3.54167417e-02 1.77083500e-02)	21
11.9438         	mag(U)          	1.53144428e-03	(-1.56248607e-02 2.08343546e-02 -9.58333827e-02)	7	4.51449324e-01	(-8.02081818e-02 3.54167417e-02 1.77083500e-02)	20
11.9483         	mag(U)          	1.29610638e-03	(-1.58763121e-02 -4.16693809e-03 -1.04166525e-01)	7	4.54288258e-01	(-8.04596167e-02 3.54167417e-02 1.77083500e-02)	20
11.9527         	mag(U)          	2.08066514e-03	(-1.61200177e-02 -3.75039525e-02 -1.04166566e-01)	7	4.58548363e-01	(-8.48698555e-02 -3.12500417e-02 1.77083500e-02)	21
11.9572         	mag(U)          	1.11480928e-03	(-1.63581322e-02 -4.16701211e-03 -1.12500022e-01)	7	4.63026163e-01	(-8.51080960e-02 -3.12500417e-02 1.77083500e-02)	21
11.9616         	mag(U)          	1.71409145e-03	(-1.65881195e-02 -4.16707462e-03 -1.20833519e-01)	4	4.65851114e-01	(-8.53380487e-02 -3.12500417e-02 1.77083500e-02)	21
11.966          	mag(U)          	1.30806392e-03	(-1.68101629e-02 -2.08356348e-02 -1.20833519e-01)	7	4.68318621e-01	(-8.97268086e-02 -3.12501000e-02 1.77083500e-02)	21
11.9704         	mag(U)          	1.03232717e-03	(-1.70248197e-02 -4.16712767e-03 -1.29166515e-01)	2	4.70532928e-01	(-8.99414953e-02 -3.12501000e-02 1.77083500e-02)	21
11.9748         	mag(U)          	1.32761488e-03	(-1.72341848e-02 -3.75065861e-02 -1.29166533e-01)	0	4.71428816e-01	(-9.01505889e-02 -3.12501000e-02 1.77083500e-02)	21
11.9792         	mag(U)          	6.66098323e-04	(-1.74358820e-02 -4.16717166e-03 -1.37500012e-01)	2	4.71392776e-01	(-9.45193682e-02 -3.12501833e-02 1.77083500e-02)	21
11.9836         	mag(U)          	1.26815175e-03	(-1.76322873e-02 -4.58441599e-02 -1.37500036e-01)	0	4.70190323e-01	(-9.47152990e-02 -3.12501833e-02 1.77083500e-02)	21
11.988          	mag(U)          	3.01604127e-04	(-1.78216848e-02 -4.16720574e-03 -1.45833509e-01)	2	4.66558593e-01	(-9.49051523e-02 -3.12501833e-02 1.77083500e-02)	21
11.9925         	mag(U)          	8.84794135e-04	(-3.25829779e-03 -1.81904053e-01 -1.06250000e-01)	0	4.60766132e-01	(-9.92549505e-02 -3.12502500e-02 1.77083500e-02)	21
11.9968         	mag(U)          	1.44802086e-04	(-1.81770224e-02 -4.16722909e-03 -1.54166506e-01)	2	4.54552072e-01	(-9.94273946e-02 -3.12502500e-02 1.77083500e-02)	21
12.001          	mag(U)          	6.09622210e-04	(-3.28752679e-03 1.86257258e-01 -1.10416417e-01)	8	4.46624384e-01	(-9.12574788e-02 -3.12501042e-02 1.56250271e-02)	21
12.0053         	mag(U)          	3.33918518e-04	(-1.84978492e-02 4.16716136e-03 -1.62499501e-01)	2	4.41523757e-01	(-9.55812864e-02 -3.12501792e-02 1.56249979e-02)	21
12.0095         	mag(U)          	7.67359443e-04	(-8.14829463e-03 -1.81325717e-01 -1.27083560e-01)	0	4.34433866e-01	(-9.57300701e-02 -3.12501792e-02 1.56249979e-02)	21
12.0137         	mag(U)          	5.10672825e-04	(-1.87876723e-02 -2.08366019e-02 -1.70832504e-01)	2	4.25928540e-01	(-1.00037946e-01 -3.12502417e-02 1.56250125e-02)	21
12.0179         	mag(U)          	5.46583451e-04	(-8.42410175e-03 -1.81325956e-01 -1.35416561e-01)	0	4.15193150e-01	(-1.00172724e-01 -3.12502417e-02 1.56250125e-02)	21
12.0221         	mag(U)          	5.27785785e-04	(-8.55289532e-03 -1.81326085e-01 -1.39583394e-01)	0	4.02892505e-01	(-1.04468648e-01 -3.12503417e-02 1.56250250e-02)	21
12.0264         	mag(U)          	5.25533418e-04	(-1.91744962e-02 4.16715039e-03 -1.87497997e-01)	2	3.89826065e-01	(-1.04591949e-01 -3.12503750e-02 1.35416750e-02)	21
12.0307         	mag(U)          	4.26334007e-04	(-1.09244301e-02 1.62979398e-01 -1.54166420e-01)	2	3.81680332e-01	(-1.04708213e-01 -3.12503750e-02 1.35416750e-02)	21
12.035          	mag(U)          	6.05046793e-04	(-1.94014291e-02 2.91716336e-02 -1.95829993e-01)	2	3.72048088e-01	(-1.04818694e-01 -3.12503750e-02 1.35416750e-02)	21
12.0393         	mag(U)          	5.63349735e-04	(-1.95057577e-02 4.16712704e-03 -2.04161494e-01)	2	3.59753687e-01	(-1.09090502e-01 -3.12505333e-02 1.35416625e-02)	21
12.0438         	mag(U)          	4.08098024e-04	(-1.12383545e-02 1.62980894e-01 -1.70833418e-01)	2	3.45295970e-01	(-1.09189450e-01 -3.12505333e-02 1.35416625e-02)	21
12.0483         	mag(U)          	4.30346445e-04	(-1.13311904e-02 1.62981145e-01 -1.79166500e-01)	2	3.33724693e-01	(-1.09282312e-01 -3.12505250e-02 1.14583500e-02)	21
12.053          	mag(U)          	4.41386894e-04	(-1.14172833e-02 1.62981228e-01 -1.87499750e-01)	2	3.23283126e-01	(-1.09368418e-01 -3.12505250e-02 1.14583500e-02)	21
12.0577         	mag(U)          	3.68865050e-04	(-1.14965207e-02 -1.62985057e-01 -1.95833252e-01)	0	3.10824605e-01	(-1.09447561e-01 -3.12505250e-02 1.14583500e-02)	21
12.0626         	mag(U)          	3.67850424e-04	(-1.78771239e-02 1.77138005e-01 -1.97915110e-01)	2	2.94917225e-01	(-1.13687004e-01 -3.12508083e-02 9.37501500e-03)	21
12.0677         	mag(U)          	3.02791035e-04	(-1.79384611e-02 1.81022425e-01 -2.06249766e-01)	2	2.82435767e-01	(-1.13752027e-01 -3.12508083e-02 9.37501500e-03)	21
12.073          	mag(U)          	2.08289665e-04	(-2.00552298e-02 -1.25006481e-02 -2.87359983e-01)	3	2.70652013e-01	(-1.13807637e-01 -3.12508083e-02 9.37501500e-03)	21
12.0784         	mag(U)          	1.53617853e-05	(-1.38508133e-02 -4.37500000e-02 -3.43186000e-01)	3	2.55819715e-01	(-1.13853357e-01 -3.12508083e-02 9.37501500e-03)	21
12.0841         	mag(U)          	4.00834532e-05	(-1.38858655e-02 1.47924763e-01 -3.39291801e-01)	4	2.40140539e-01	(-1.18056629e-01 -3.12513083e-02 7.29166500e-03)	21
12.09           	mag(U)          	1.45767948e-04	(-1.43075483e-01 -2.08334126e-03 -3.43185998e-01)	4	2.38405933e-01	(-3.47414830e-02 3.54166500e-02 7.29166500e-03)	20
12.0963         	mag(U)          	1.83768030e-04	(1.44439622e-01 -2.29197510e-02 -3.43187260e-01)	2	2.43808175e-01	(-3.47501297e-02 3.54166500e-02 7.29166500e-03)	20
12.1029         	mag(U)          	2.85910352e-04	(-1.70695205e-01 -1.25620650e-02 1.62567993e-01)	12	2.48935517e-01	(-3.47410327e-02 3.54166500e-02 7.29166500e-03)	20
12.11           	mag(U)          	1.13876860e-04	(-1.55545546e-01 -2.08335123e-03 2.23183995e-01)	12	2.55468283e-01	(-3.05443950e-02 3.54166500e-02 7.29166500e-03)	20
12.1178         	mag(U)          	1.18943717e-04	(-9.10485531e-04 -1.86925538e-01 2.14874120e-01)	11	2.64992367e-01	(-3.04889803e-02 3.54166500e-02 7.29166500e-03)	20
12.1258         	mag(U)          	3.94683642e-04	(-1.79234084e-02 1.81042591e-01 2.10716641e-01)	12	2.69727016e-01	(-3.04055867e-02 3.54166500e-02 7.29166500e-03)	20
12.1335         	mag(U)          	9.12364174e-05	(3.63663989e-02 -2.08333634e-03 2.19283000e-01)	11	2.73345267e-01	(-3.03003515e-02 3.12500000e-02 7.29166500e-03)	20
12.1411         	mag(U)          	2.27155536e-04	(-5.05439978e-03 1.77689838e-01 6.97916063e-02)	13	2.81533052e-01	(-3.01745271e-02 3.12500000e-02 7.29166500e-03)	20
12.1485         	mag(U)          	2.31426605e-04	(-1.33562670e-02 -1.52281980e-01 1.97916500e-02)	16	2.83747036e-01	(-2.58612895e-02 3.12500000e-02 7.29166500e-03)	20
12.1557         	mag(U)          	8.25092787e-04	(-1.42400979e-01 2.08400463e-03 9.37501500e-03)	21	2.92550672e-01	(-2.98657868e-02 -2.70833500e-02 7.29166500e-03)	16
12.1626         	mag(U)          	4.06974062e-04	(-1.04689679e-01 2.08335583e-03 -2.81250375e-02)	7	2.96401598e-01	(-2.55223517e-02 3.12500000e-02 7.29166500e-03)	20
12.1695         	mag(U)          	4.09958024e-04	(6.22938567e-02 1.31449653e-01 1.04167001e-03)	8	3.04523226e-01	(-2.53307883e-02 -2.70833500e-02 7.29166500e-03)	16
12.1762         	mag(U)          	5.95734222e-04	(-7.51238294e-02 -2.08334121e-03 -5.93750002e-02)	7	3.09763227e-01	(-2.09569290e-02 3.12500000e-02 7.29166500e-03)	20
12.183          	mag(U)          	9.29282383e-04	(3.34542827e-02 -1.27136567e-01 -1.14583500e-02)	1	3.16995241e-01	(-2.07333173e-02 2.70833500e-02 7.29166500e-03)	20
12.1898         	mag(U)          	5.58071791e-04	(2.11840044e-02 -1.22948283e-01 -1.97916500e-02)	1	3.24791186e-01	(-2.04913287e-02 -2.70833500e-02 7.29166500e-03)	16
12.1966         	mag(U)          	6.02438611e-04	(-5.77299519e-02 -2.08334853e-03 -7.60417025e-02)	7	3.31422023e-01	(-1.60628744e-02 2.70833500e-02 7.29166500e-03)	20
12.2035         	mag(U)          	7.17261749e-04	(-5.32830312e-02 -2.08335888e-03 -8.12500141e-02)	7	3.40906126e-01	(-1.57824528e-02 -2.70833500e-02 7.29166500e-03)	16
12.2102         	mag(U)          	7.86019667e-04	(-3.64428692e-02 -1.86641661e-01 -3.64583248e-02)	1	3.46239450e-01	(-2.99456709e-03 2.70833500e-02 9.37501500e-03)	20
12.2167         	mag(U)          	8.33778207e-04	(-1.52015097e-02 -1.27125417e-01 -5.93750227e-02)	1	3.53957812e-01	(-2.70073573e-03 2.70833500e-02 9.37501500e-03)	20
12.223          	mag(U)          	5.77140015e-04	(-1.49000679e-02 -1.22949532e-01 -6.35417023e-02)	0	3.59716709e-01	(-1.07328361e-02 -2.29166500e-02 7.29166500e-03)	16
12.2293         	mag(U)          	5.07244563e-04	(-1.45918376e-02 -1.18777257e-01 -6.77084443e-02)	0	3.64673587e-01	(-1.04247121e-02 -2.29166500e-02 7.29166500e-03)	16
12.2354         	mag(U)          	3.12565098e-04	(-1.42742210e-02 -1.18779291e-01 -6.97917443e-02)	0	3.70141120e-01	(-5.94039862e-03 -2.29166500e-02 7.29166500e-03)	16
12.2416         	mag(U)          	1.95475586e-04	(-1.39459127e-02 1.18780900e-01 -7.18750244e-02)	5	3.73983514e-01	(-5.61201455e-03 -2.29166500e-02 7.29166500e-03)	16
12.2477         	mag(U)          	3.25853332e-04	(-1.36083078e-02 -1.14609020e-01 -7.39583532e-02)	0	3.76942343e-01	(-1.10787480e-03 -2.29166500e-02 7.29166500e-03)	16
12.2538         	mag(U)          	3.69102078e-04	(-1.32597421e-02 1.18783276e-01 -7.39583536e-02)	8	3.79826762e-01	(-7.59095343e-04 -2.29166500e-02 7.29166500e-03)	16
12.2599         	mag(U)          	1.44288263e-04	(-1.28986380e-02 1.14611413e-01 -7.60417500e-02)	8	3.83337016e-01	(3.76847901e-03 -2.29166500e-02 7.29166500e-03)	16
12.2661         	mag(U)          	2.43421683e-04	(-1.25250882e-02 1.14611413e-01 -7.60417500e-02)	8	3.85127302e-01	(4.14202884e-03 -2.29166500e-02 7.29166500e-03)	16
12.2722         	mag(U)          	1.66118589e-04	(-1.21429820e-02 -1.06269013e-01 -7.81250532e-02)	0	3.86911359e-01	(8.69068193e-03 -2.29166500e-02 7.29166500e-03)	16
12.2783         	mag(U)          	2.10864421e-04	(-1.17528845e-02 1.06268639e-01 -7.81250738e-02)	8	3.88101401e-01	(9.08073923e-03 -2.29166500e-02 7.29166500e-03)	16
12.2844         	mag(U)          	1.53889375e-04	(-1.13586379e-02 1.02097759e-01 -7.81250526e-02)	8	3.89112482e-01	(1.36416107e-02 2.29166500e-02 7.29166500e-03)	9
12.2903         	mag(U)          	2.82065826e-04	(-1.09599740e-02 9.79279205e-02 -7.81250628e-02)	8	3.88971894e-01	(1.40401947e-02 2.29166500e-02 7.29166500e-03)	9
12.2963         	mag(U)          	3.39218121e-04	(-1.05539513e-02 7.70877893e-02 -8.12499768e-02)	8	3.89443484e-01	(1.86128695e-02 2.29166500e-02 7.29166500e-03)	9
12.3022         	mag(U)          	7.43796942e-04	(-1.01459186e-02 -6.87529764e-02 -8.12499798e-02)	0	3.88536836e-01	(1.90208564e-02 2.29166500e-02 7.29166500e-03)	9
12.308          	mag(U)          	1.19725036e-03	(-9.73487799e-03 9.79250817e-02 -7.39583559e-02)	8	3.87729111e-01	(2.35986197e-02 2.29166500e-02 7.29166500e-03)	9
12.3139         	mag(U)          	1.08117063e-03	(-5.14865116e-03 4.79176135e-02 -8.12500223e-02)	7	3.86302473e-01	(2.40179752e-02 2.29166500e-02 7.29166500e-03)	9
12.3197         	mag(U)          	1.09425926e-03	(-4.72432022e-03 2.70836128e-02 -8.12499968e-02)	7	3.84684930e-01	(1.61089580e-02 -1.87500000e-02 5.20833500e-03)	9
12.3255         	mag(U)          	9.68589473e-04	(-1.28572743e-04 2.08334462e-03 -8.12500034e-02)	7	3.83822987e-01	(2.07047097e-02 -1.87500000e-02 5.20833500e-03)	9
12.3314         	mag(U)          	9.18099835e-04	(3.11422192e-04 -2.08334457e-03 -7.81250260e-02)	7	3.82334873e-01	(2.11447110e-02 -1.87500000e-02 5.20833500e-03)	9
12.3373         	mag(U)          	8.55895656e-04	(4.92503284e-03 2.08334061e-03 -7.60416748e-02)	7	3.80154758e-01	(2.57582783e-02 -1.87500000e-02 5.20833500e-03)	9
12.3432         	mag(U)          	7.23962641e-04	(-1.12864866e-02 -1.18769771e-01 -5.31250506e-02)	1	3.77785168e-01	(2.62146228e-02 -1.87500000e-02 5.20833500e-03)	9
12.3493         	mag(U)          	3.72119377e-04	(1.00139028e-02 2.08333720e-03 -6.97916504e-02)	7	3.73887461e-01	(2.66805528e-02 -1.87500000e-02 5.20833500e-03)	9
12.3554         	mag(U)          	9.49210088e-04	(-1.86768246e-02 1.10425021e-01 -3.85416646e-02)	5	3.69626227e-01	(2.29908712e-02 1.45833500e-02 5.20833500e-03)	9
12.3616         	mag(U)          	1.60066688e-03	(-2.23575637e-02 -1.14595767e-01 -3.43749750e-02)	1	3.64832819e-01	(3.18110695e-02 1.87500000e-02 5.20833500e-03)	9
12.3679         	mag(U)          	1.25045279e-03	(1.98135931e-02 -2.08333508e-03 -5.93749500e-02)	7	3.59583725e-01	(2.81469431e-02 1.45833500e-02 5.20833500e-03)	9
12.3745         	mag(U)          	9.77309054e-04	(2.45002708e-02 2.08333496e-03 -5.52083500e-02)	7	3.53226688e-01	(2.86669208e-02 1.45833500e-02 5.20833500e-03)	9
12.3811         	mag(U)          	9.60931918e-04	(2.92015012e-02 2.08333498e-03 -5.10417042e-02)	7	3.46344379e-01	(2.92014762e-02 1.45833500e-02 5.20833500e-03)	9
12.388          	mag(U)          	1.60111478e-03	(3.39216432e-02 2.08335166e-03 -4.68749750e-02)	9	3.38547290e-01	(3.39216432e-02 1.45833500e-02 5.20833500e-03)	9
12.3952         	mag(U)          	2.13261695e-03	(4.28344102e-02 2.08331833e-03 -4.06250250e-02)	9	3.30168276e-01	(3.45010602e-02 1.45833500e-02 5.20833500e-03)	9
12.4027         	mag(U)          	1.56008551e-03	(4.76132020e-02 2.08333500e-03 -3.43749750e-02)	9	3.20444258e-01	(3.51131853e-02 1.45833500e-02 5.20833500e-03)	9
12.4108         	mag(U)          	2.13665922e-03	(5.65984051e-02 2.08333500e-03 -3.02083542e-02)	9	3.09293755e-01	(3.99317301e-02 1.45833500e-02 5.20833500e-03)	9
12.4194         	mag(U)          	1.69974462e-03	(6.56316785e-02 2.08335167e-03 -2.39583250e-02)	9	2.96770911e-01	(4.06316785e-02 1.45833500e-02 5.20833500e-03)	9
12.4285         	mag(U)          	2.52369228e-03	(7.88662868e-02 2.08333750e-03 -1.77083500e-02)	9	2.82390407e-01	(4.96994360e-02 1.87500000e-02 5.20833500e-03)	9
12.4376         	mag(U)          	2.23853065e-03	(1.29289071e-02 -1.02086000e-01 -1.04166496e-03)	16	2.72456064e-01	(1.29286171e-02 1.45833500e-02 5.20833500e-03)	9
12.447          	mag(U)          	3.39446756e-03	(8.03467959e-02 -5.20839625e-02 -1.14583479e-02)	9	2.98449106e-01	(1.36791151e-02 1.87500000e-02 5.20833500e-03)	9
12.4563         	mag(U)          	5.09999902e-03	(-1.18960039e-01 -4.79331374e-02 3.43749937e-02)	21	3.20539454e-01	(1.44130637e-02 2.29166500e-02 5.20833500e-03)	9
12.4651         	mag(U)          	1.58165692e-03	(-8.49758905e-02 -1.10509392e-01 2.39583375e-02)	16	3.42928598e-01	(2.34290173e-02 -2.70833500e-02 3.12500500e-03)	9
12.4728         	mag(U)          	1.49269322e-03	(-6.76587352e-02 1.02108833e-01 2.18750000e-02)	20	3.62553481e-01	(2.81927981e-02 -2.70833500e-02 3.12500500e-03)	9
12.4798         	mag(U)          	1.06863555e-03	(-5.87833267e-02 9.37585000e-02 2.81250375e-02)	20	3.79762123e-01	(2.87225567e-02 -3.12500000e-02 3.12500500e-03)	9
12.4863         	mag(U)          	1.64301929e-03	(2.08774239e-02 2.08332665e-03 2.81250125e-02)	20	3.92210018e-01	(2.92107322e-02 -3.12500000e-02 3.12500500e-03)	9
12.4925         	mag(U)          	1.44327474e-03	(-4.11675928e-02 9.79220417e-02 3.64583250e-02)	13	4.03401362e-01	(3.38351655e-02 -3.12500000e-02 3.12500500e-03)	9
12.4984         	mag(U)          	1.31584587e-03	(1.75964040e-02 2.08333517e-03 4.89585998e-02)	17	4.12816617e-01	(3.42630802e-02 -3.12500000e-02 3.12500500e-03)	9
12.504          	mag(U)          	1.35899517e-03	(-2.78338921e-02 1.02088896e-01 4.68751104e-02)	13	4.20350414e-01	(4.71679621e-02 2.29166500e-02 1.04167007e-03)	9
12.5093         	mag(U)          	3.67448371e-04	(-1.91224003e-02 -1.02088992e-01 5.52085875e-02)	18	4.31096359e-01	(4.75456081e-02 3.12500000e-02 1.04167007e-03)	9
12.5144         	mag(U)          	1.06326670e-03	(1.45668545e-02 -2.08338711e-03 7.60469641e-02)	17	4.41345408e-01	(4.79000279e-02 3.54166500e-02 1.04167007e-03)	9
12.5193         	mag(U)          	1.41487567e-03	(-5.93484953e-03 -1.06263638e-01 6.97929146e-02)	18	4.47849363e-01	(4.82335880e-02 3.95833500e-02 1.04167007e-03)	9
12.5239         	mag(U)          	9.54235697e-04	(-5.61880640e-03 1.10437992e-01 7.39599917e-02)	12	4.56371773e-01	(5.27171603e-02 3.54166500e-02 1.04167007e-03)	9
12.5285         	mag(U)          	4.01069631e-04	(-1.15120961e-03 1.10447602e-01 8.12531794e-02)	12	4.62514687e-01	(5.30182726e-02 3.95833500e-02 1.04167007e-03)	9
12.5328         	mag(U)          	1.33823160e-03	(1.78922944e-02 -8.33594820e-03 1.08424852e-01)	11	4.67597092e-01	(5.74719637e-02 3.12500000e-02 1.04167007e-03)	9
12.5371         	mag(U)          	7.90967324e-04	(5.66123370e-03 -1.04235413e-01 9.58515788e-02)	18	4.72416567e-01	(5.77469555e-02 3.95833500e-02 1.04167007e-03)	9
12.5413         	mag(U)          	1.22327268e-03	(5.92297659e-03 -1.20964252e-01 9.58458214e-02)	18	4.75815129e-01	(6.21774360e-02 3.12500000e-02 1.04167007e-03)	9
12.5453         	mag(U)          	1.17596197e-03	(8.29057636e-03 1.88287023e-01 7.18750002e-02)	13	4.76617132e-01	(6.65976812e-02 3.12500250e-02 1.04167006e-03)	9
12.5493         	mag(U)          	8.07360266e-04	(8.53446511e-03 1.88287022e-01 7.60416502e-02)	12	4.77799185e-01	(6.68415724e-02 3.12500250e-02 1.04167006e-03)	9
12.5532         	mag(U)          	4.17504052e-04	(1.91665778e-02 8.33726343e-03 1.41917836e-01)	11	4.75278011e-01	(7.12441759e-02 2.70833500e-02 1.04167006e-03)	9
12.5571         	mag(U)          	6.52664891e-04	(8.95340811e-03 -1.81017576e-01 9.37501743e-02)	18	4.69889892e-01	(7.14756192e-02 2.29166500e-02 1.04167006e-03)	9
12.5611         	mag(U)          	4.29644974e-04	(9.17726791e-03 -1.77133137e-01 1.02084767e-01)	18	4.62902265e-01	(7.58697049e-02 1.87500250e-02 1.04167006e-03)	9
12.565          	mag(U)          	6.50110817e-04	(1.98517105e-02 -5.83694044e-02 1.58648064e-01)	11	4.51738724e-01	(7.60954657e-02 6.25000500e-03 1.04167006e-03)	9
12.5691         	mag(U)          	2.62791476e-04	(2.00718274e-02 -8.33509812e-03 1.75404701e-01)	11	4.37046563e-01	(8.04861019e-02 2.08333500e-03 1.04167006e-03)	9
12.5731         	mag(U)          	3.20540339e-04	(2.02915277e-02 -5.83534111e-02 1.75397041e-01)	11	4.29668939e-01	(7.23714546e-02 3.95833500e-02 3.12500500e-03)	9
12.5771         	mag(U)          	2.75329887e-04	(1.84200370e-02 -2.08333512e-03 2.19282999e-01)	11	4.17999402e-01	(7.25867795e-02 3.54167000e-02 3.12500500e-03)	9
12.5812         	mag(U)          	6.54275810e-05	(1.86330974e-02 -5.62501004e-02 2.19283000e-01)	11	4.06884519e-01	(5.61330862e-02 2.08333500e-03 1.04167008e-03)	9
12.5854         	mag(U)          	7.15916142e-05	(2.30134300e-02 -3.12500000e-02 2.23184501e-01)	11	4.00434334e-01	(5.63467625e-02 2.08333500e-03 1.04167008e-03)	9
12.5898         	mag(U)          	1.08149642e-04	(1.90613242e-02 -6.45833500e-02 2.23184499e-01)	11	3.92617617e-01	(5.65613217e-02 2.08333500e-03 1.04167008e-03)	9
12.5942         	mag(U)          	7.89844754e-05	(1.51055217e-02 1.14588920e-01 2.10933993e-01)	12	3.84273708e-01	(5.26056925e-02 2.08333500e-03 1.04167008e-03)	9
12.5986         	mag(U)          	5.19453970e-05	(1.53112448e-02 1.31252710e-01 2.19282115e-01)	12	3.77221284e-01	(5.28111707e-02 2.08333500e-03 1.04167008e-03)	9
12.6031         	mag(U)          	1.19311351e-04	(1.55113520e-02 1.43756341e-01 2.19279975e-01)	12	3.69421487e-01	(4.88445373e-02 2.08333500e-03 1.04167008e-03)	9
12.6075         	mag(U)          	2.13048661e-04	(1.57024656e-02 -1.27084000e-01 2.23184498e-01)	11	3.65110502e-01	(3.23691242e-02 6.45833500e-02 5.20833500e-03)	14
