# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.367645        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.49620362e+01	(-2.02726607e-02 1.88040761e-01 4.96988027e-01)	11
0.367723        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	7.63615386e+00	(5.46987085e-02 2.04948264e-01 5.03373988e-01)	10
0.367816        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	7.41589811e+00	(5.47073816e-02 2.05079103e-01 5.03384106e-01)	10
0.367925        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.70962071e+01	(-2.02464574e-02 1.88595110e-01 4.97018242e-01)	11
0.367991        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.89150445e+01	(-2.02402749e-02 1.88807840e-01 4.97025320e-01)	11
0.36805         	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.03176495e+01	(5.47290545e-02 2.05722337e-01 5.03409390e-01)	10
0.368121        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.01940549e+01	(5.47356113e-02 2.05860799e-01 5.03417040e-01)	10
0.368203        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.27885762e+01	(1.11289297e-02 1.95494514e-01 4.90797890e-01)	11
0.368252        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.51435425e+01	(1.11335923e-02 1.95704377e-01 4.90803223e-01)	11
0.368298        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.24396875e+01	(5.47519928e-02 2.06504297e-01 5.03436152e-01)	10
0.368353        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.28748639e+01	(1.05393456e-02 -1.81421407e-01 5.08936881e-01)	21
0.368415        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	3.06762346e+01	(1.11488107e-02 1.96280090e-01 4.90820686e-01)	11
0.368453        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	3.33851959e+01	(6.82653937e-02 2.03536560e-01 4.78453051e-01)	10
0.368488        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.56384511e+01	(1.05513410e-02 -1.80792509e-01 5.08951207e-01)	21
0.368531        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.65653437e+01	(1.05550828e-02 -1.80647202e-01 5.08955649e-01)	21
0.368579        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	4.77020379e+01	(1.42618063e-01 1.77029105e-01 4.78467825e-01)	10
0.368608        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	5.05794515e+01	(1.42620770e-01 1.77235640e-01 4.78470984e-01)	10
0.368636        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.05142312e+01	(1.11696371e-02 1.97397333e-01 4.90844420e-01)	11
0.368669        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.21900653e+01	(1.11727338e-02 1.97549698e-01 4.90847956e-01)	11
0.368707        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	7.16134045e+01	(-1.91038803e-02 2.02763447e-01 4.72228987e-01)	11
0.368729        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	7.71908685e+01	(-1.91017729e-02 2.02968268e-01 4.72231446e-01)	11
0.368751        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.61042393e+01	(9.28658559e-02 1.85682532e-01 4.90530746e-01)	10
0.368777        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	2.95519057e+01	(6.82954561e-02 2.05405914e-01 4.72238014e-01)	11
0.368807        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.07521087e+02	(-1.90946271e-02 2.03567633e-01 4.72239784e-01)	11
0.368825        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	1.06909429e+02	(-1.90929736e-02 2.03770995e-01 4.72241714e-01)	11
0.368842        	mag(U)          	0.00000000e+00	(-7.49507167e-02 5.00000000e-01 3.74984650e-01)	0	3.35135684e+01	(9.28738094e-02 1.86475358e-01 4.90540512e-01)	10
