# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.0241486       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.68582690e-01	(-1.96199233e-01 5.29075325e-02 1.92613110e-01)	15
0.0265169       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.77934532e-01	(-1.96152193e-01 5.29003637e-02 1.92906819e-01)	15
0.0288852       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.82257085e-01	(-1.96100556e-01 -5.29088306e-02 1.93200552e-01)	15
0.0312535       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.91588520e-01	(-1.96044799e-01 -5.28993027e-02 1.93492732e-01)	15
0.0336218       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.95997931e-01	(-1.95984932e-01 5.29059556e-02 1.93783296e-01)	15
0.0359901       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.04573469e-01	(-1.95920508e-01 5.28933006e-02 1.94073689e-01)	15
0.0383584       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.09932080e-01	(-1.95851539e-01 -5.29060528e-02 1.94363848e-01)	15
0.0407267       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.16510501e-01	(-1.95778505e-01 -5.28909621e-02 1.94652197e-01)	15
0.0430951       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.25624516e-01	(-1.89574248e-01 7.15895200e-02 1.94920122e-01)	15
0.0454634       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.27595089e-01	(-1.89492668e-01 7.15727237e-02 1.95206171e-01)	15
0.0478317       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.44660114e-01	(-1.57698826e-01 -1.27275077e-01 1.95501614e-01)	15
0.0502          	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.35502853e-01	(-1.89317171e-01 -7.15695864e-02 1.95774429e-01)	15
0.0524727       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.72793184e-01	(-1.57518453e-01 1.27260136e-01 1.96055802e-01)	11
0.0545478       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.62418487e-01	(1.85671731e-01 -3.19109484e-03 9.69741674e-03)	12
0.0568304       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.97020261e-01	(-1.57334361e-01 -1.27254951e-01 1.96571263e-01)	15
0.0588957       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.90240883e-01	(1.86009496e-01 9.49485803e-03 1.02065477e-02)	12
0.0611903       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.36312940e-01	(-1.25851588e-01 1.58527274e-01 1.97090190e-01)	11
0.0631408       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.15815187e-01	(1.86204606e-01 9.41477347e-03 1.06908877e-02)	12
0.0653208       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.53726156e-01	(-1.25410669e-01 -1.58384086e-01 1.91204219e-01)	15
0.0672585       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.43482555e-01	(1.81071841e-01 -4.72399226e-02 1.11592305e-02)	1
0.0693174       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.14357652e-01	(-1.06901818e-01 1.71312195e-01 1.91683120e-01)	11
0.071134        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.16903854e-01	(-1.25107481e-01 -1.58473646e-01 1.91868371e-01)	15
0.0729506       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.14590988e-01	(-1.25007784e-01 -1.58360060e-01 1.92073601e-01)	15
0.0747672       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.61290755e-01	(-6.91246731e-02 1.90083791e-01 1.92272455e-01)	11
0.0759783       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.69716005e-01	(-6.90553603e-02 1.89932450e-01 1.92407850e-01)	11
0.0772531       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.14219909e-01	(-6.89814104e-02 -1.90428786e-01 1.92549735e-01)	15
0.0786873       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.92641950e-01	(1.87351527e-01 1.56133654e-02 1.24378842e-02)	12
0.0803421       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.74402761e+00	(-5.00162619e-02 1.95571213e-01 1.92869689e-01)	11
0.0808647       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.91847848e+00	(-4.99844506e-02 1.95381819e-01 1.92927096e-01)	11
0.0813605       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	9.92034014e-01	(-6.90674594e-02 1.89327117e-01 1.99352729e-01)	11
0.0819492       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.22774825e+00	(-1.87127058e-02 2.01393091e-01 1.90026262e-01)	11
0.0826252       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.80905683e+00	(5.52535075e-02 -1.98185787e-01 1.30429321e-02)	1
0.0829568       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.03373121e+00	(2.39201861e-02 -2.04192223e-01 1.30792015e-02)	0
0.0832949       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.53732045e+00	(-1.86289228e-02 2.00741539e-01 1.90173034e-01)	11
0.0836974       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.10005253e+00	(-1.86036215e-02 2.00583015e-01 1.90216797e-01)	11
0.0841434       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.68024779e+00	(2.39947997e-02 -2.04835710e-01 1.32081894e-02)	0
0.0843547       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.34706105e+00	(2.40081849e-02 -2.05016047e-01 1.32310965e-02)	0
0.0845843       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.42603004e+00	(-1.85474790e-02 1.99904497e-01 1.90313004e-01)	11
0.0848583       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.12956487e+00	(2.40402134e-02 -2.05308048e-01 1.32856276e-02)	0
0.0851372       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	9.34297896e+00	(-1.84945388e-02 -2.05714120e-01 1.33159682e-02)	0
0.0852793       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.47562302e+00	(7.42853636e-02 -1.93942504e-01 7.08092775e-03)	1
0.085438        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.54824730e+00	(-1.84929325e-02 1.99068268e-01 1.90405314e-01)	11
0.0856273       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.55787265e+00	(5.54434284e-02 -2.00363160e-01 7.11856916e-03)	1
0.0857874       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.62368938e+01	(5.54537326e-02 -2.00671230e-01 7.13583804e-03)	1
0.0858875       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	9.10784725e+00	(5.54601816e-02 -2.00805866e-01 7.14662582e-03)	1
0.086003        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.69724756e+00	(-1.84565677e-02 1.98294789e-01 1.90466232e-01)	11
0.0861408       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.81062465e+01	(-1.84300365e-02 -2.07042808e-01 7.17422517e-03)	0
0.0862327       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.71050573e+01	(-1.84240939e-02 -2.07303245e-01 7.18411713e-03)	0
0.0863005       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	9.56565845e+00	(2.41328612e-02 -2.07377922e-01 7.19122872e-03)	0
0.0863818       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.95622265e+00	(-1.84320614e-02 1.97533005e-01 1.90507010e-01)	11
0.0864791       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	4.37241700e+01	(5.54984081e-02 -2.02030456e-01 9.60301913e-04)	1
0.0865297       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.10949983e+01	(7.43659598e-02 -1.96172618e-01 9.65662835e-04)	1
0.0865723       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.21823925e+01	(7.43687244e-02 -1.96268039e-01 9.70240543e-04)	1
0.0866233       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.54778737e+01	(7.43720392e-02 -1.96390068e-01 9.75725958e-04)	1
0.0866831       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	8.83875255e+01	(-1.83949074e-02 -2.08706315e-01 9.82559775e-04)	0
0.0867127       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	9.10398861e+01	(-1.83929887e-02 -2.08917372e-01 9.85730674e-04)	0
0.0867397       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.14922200e+01	(2.41613357e-02 -2.08980423e-01 9.88447280e-04)	0
0.0867721       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.79271204e+01	(-1.83891209e-02 -2.09149924e-01 9.92118413e-04)	0
0.0868093       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.47701154e+02	(5.55198388e-02 -2.03689935e-01 -5.25421206e-03)	1
0.0868273       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.44003460e+02	(2.41670104e-02 -2.09705467e-01 -5.25214118e-03)	0
0.086845        	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.80302867e+01	(-4.97259134e-02 -2.04005658e-01 1.00007895e-03)	0
0.0868661       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	7.63904146e+01	(7.43878039e-02 -1.98054108e-01 -5.24819571e-03)	1
0.08689         	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.37613272e+02	(-1.83814757e-02 -2.10381733e-01 -5.24522552e-03)	0
0.0869014       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.15241867e+02	(-1.83807308e-02 -2.10568227e-01 -5.24399788e-03)	0
0.0869134       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	6.13254282e+01	(1.12012348e-01 -1.79907740e-01 -5.24329088e-03)	1
0.0869277       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.42820877e+02	(-1.83790183e-02 -2.10849223e-01 -5.24117649e-03)	0
0.0869435       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	3.64730664e+02	(-4.97195218e-02 -2.05416238e-01 -5.23934192e-03)	0
0.0869511       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.93754251e+02	(-4.97190253e-02 -2.05591751e-01 -5.23852410e-03)	0
0.0869596       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	1.10746622e+02	(-1.83769394e-02 -2.11526866e-01 -5.23775278e-03)	0
0.0869698       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	2.46624833e+02	(7.43945293e-02 -1.99803719e-01 -1.14870715e-02)	1
0.0869792       	mag(U)          	0.00000000e+00	(-1.95978500e-03 -9.80611000e-03 -1.09375000e-01)	0	5.44619502e+02	(-4.97172208e-02 -2.06250148e-01 -1.14855077e-02)	0
